39.134,-446.31042,746.81854,-283.87604
39.198,-496.09528,655.06134,-266.29791
39.271,-541.47644,734.2453,-361.47919
39.336,-496.26465,749.36829,-326.15967
39.391,-463.41248,661.00769,-238.9389
39.456,-570.60242,703.9978,-370.43304
39.523,-424.63531,727.44751,-228.1601
39.585,-560.78186,654.72107,-317.70325
39.65,-486.10382,747.66846,-321.1853
39.715,-436.65771,745.96863,-268.7851
39.78,-512.18109,653.19214,-276.41296
39.854,-530.3009,739.68201,-353.18909
39.908,-448.17352,685.47668,-220.03479
39.972,-581.44073,681.22864,-365.79132
40.037,-434.11865,743.42041,-263.64594
40.102,-427.6825,716.2323,-224.51172
40.166,-571.78802,656.59027,-331.79779
40.231,-473.74268,747.49908,-310.73914
40.296,-479.49982,653.02124,-253.03345
40.363,-560.10437,719.63196,-368.4433
40.426,-430.05371,712.4939,-221.19598
40.489,-457.14722,674.0921,-223.84796
40.554,-581.44073,690.40527,-367.11731
40.617,-431.91681,739.17236,-248.22388
40.683,-539.4455,656.4209,-291.83502
40.747,-515.06042,746.81854,-337.93335
40.813,-460.3653,669.16504,-226.9989
40.877,-490.84625,655.23071,-260.16388
40.945,-549.43542,732.03583,-363.63525
41.005,-438.35144,703.48816,-215.39154
41.07,-580.59387,668.4845,-351.03302
41.134,-450.37384,749.19739,-284.53827
41.199,-497.95837,654.21143,-264.47449
41.264,-558.24127,656.59027,-307.5882
41.329,-495.24841,751.40686,-326.15967
41.396,-467.47742,662.02698,-238.60626
41.458,-571.61865,708.41675,-370.76569
41.527,-424.46594,727.95715,-227.99377
41.591,-562.30469,654.21143,-318.20068
41.651,-579.23889,673.92273,-360.65063
41.715,-438.85956,745.79926,-270.27893
41.78,-511.16638,652.85187,-275.75073
41.847,-533.01086,740.70129,-352.52533
41.909,-445.80231,685.81696,-219.03992
41.975,-582.62634,679.02069,-364.63013
42.042,-563.65967,714.02435,-370.59937
42.104,-427.00653,717.25311,-224.51172
42.167,-568.90869,656.75964,-332.29523
42.232,-475.77515,748.1781,-310.73914
42.296,-477.1286,655.06134,-253.69568
42.362,-561.79657,718.2724,-368.77594
42.427,-524.20502,744.77997,-346.22345
42.493,-435.64148,712.66479,-220.03479
42.554,-434.96399,714.3631,-221.02966
42.62,-433.61053,719.46106,-223.01941
42.683,-434.11865,721.33026,-226.50146
42.752,-433.27179,725.57831,-229.6524
42.812,-578.05328,673.07281,-353.18909
42.876,-576.35956,670.01343,-350.53558
42.941,-575.0061,667.63458,-347.21832
43.005,-573.14301,666.44592,-342.07916
43.07,-570.43304,663.38654,-340.42053
43.135,-569.75555,662.36725,-334.45129
43.199,-443.09235,744.27032,-255.85175
43.263,-444.44733,748.34747,-259.16901
43.328,-445.97168,749.19739,-263.97705
43.393,-448.51227,749.70703,-267.79022
43.457,-449.52698,752.08588,-273.09723
43.531,-452.40631,750.89722,-277.24304
43.605,-549.43542,653.87115,-300.62408
43.651,-546.55762,653.70178,-296.14563
43.715,-540.46021,653.70178,-292.49878
43.78,-536.90491,653.19214,-287.68921
43.845,-530.13153,653.87115,-283.3786
43.917,-527.08282,651.49231,-279.73022
43.974,-479.49982,753.95508,-313.39111
44.038,-484.91821,752.93579,-317.37061
44.103,-489.66064,755.65491,-321.35162
44.167,-493.89343,756.16455,-323.17505
44.232,-496.94214,755.14526,-327.48566
44.296,-501.3443,754.80499,-331.79779
44.361,-490.33813,649.96338,-259.3338
44.462,-486.61194,649.96338,-257.01294
44.535,-482.54852,649.96338,-256.34918
44.554,-479.16107,650.6424,-254.69055
44.619,-474.42017,650.98267,-253.36456
44.684,-472.21832,651.49231,-250.54626
44.748,-530.80902,745.96863,-352.35901
44.816,-534.02557,745.79926,-354.51508
44.878,-536.39679,742.40112,-357.49969
44.951,-540.46021,740.36102,-358.49457
45.006,-543.00079,740.53192,-362.30774
45.071,-546.38824,736.45325,-364.29901
45.136,-458.5022,662.19788,-231.47583
45.201,-458.33282,664.74609,-229.32129
45.265,-455.79224,666.95557,-226.50146
45.373,-455.79224,668.6554,-225.17548
45.404,-454.77753,672.73254,-220.53223
45.458,-453.93066,677.66113,-218.37616
45.523,-565.18402,716.91284,-373.75031
45.587,-568.4021,714.02435,-374.57886
45.652,-571.44928,712.66479,-373.91663
45.728,-573.48175,709.60541,-373.25287
45.785,-575.0061,707.05719,-373.08655
45.845,-576.02081,703.65906,-372.09167
45.928,-549.6048,655.74036,-326.6571
45.974,-547.91107,658.1192,-324.99847
46.039,-548.58856,657.09991,-324.66736
46.103,-549.6048,656.4209,-325.66223
46.168,-548.75793,655.57098,-324.50104
46.237,-547.91107,657.09991,-326.32599
46.297,-549.09668,656.25,-325.82855
46.361,-549.09668,658.2901,-326.15967
46.426,-549.6048,655.40009,-325.66223
46.491,-550.28229,656.4209,-327.65198
46.556,-550.45166,655.91125,-326.82343
46.619,-548.08044,657.94983,-327.15454
46.684,-550.28229,656.75964,-326.6571
46.749,-549.77417,655.23071,-324.50104
46.814,-549.6048,657.77893,-325.33112
46.878,-549.77417,658.2901,-325.49591
46.943,-549.77417,656.59027,-325.49591
47.009,-550.11292,657.60956,-325.82855
47.072,-549.26605,656.4209,-326.32599
47.136,-549.77417,657.60956,-325.16479
47.201,-550.28229,658.1192,-325.99335
47.269,-549.77417,656.59027,-324.83368
47.336,-549.6048,654.3808,-324.66736
47.394,-548.75793,657.26929,-324.16992
47.459,-550.11292,657.94983,-324.50104
47.523,-549.6048,657.09991,-325.33112
47.588,-548.58856,657.09991,-325.66223
47.652,-549.94354,655.74036,-325.66223
47.717,-550.28229,657.09991,-324.66736
47.785,-550.11292,656.93054,-326.15967
47.846,-549.94354,656.75964,-324.0036
47.91,-549.26605,658.45947,-324.33624
47.974,-549.43542,656.93054,-324.83368
48.04,-548.75793,656.25,-325.82855
48.105,-549.94354,656.75964,-324.33624
48.169,-548.92731,657.09991,-325.99335
48.234,-549.26605,656.08063,-326.32599
48.302,-549.09668,656.25,-324.83368
48.362,-548.92731,657.44019,-325.66223
48.426,-549.94354,657.44019,-324.66736
48.491,-550.62103,656.75964,-324.99847
48.556,-550.62103,657.77893,-324.33624
48.621,-548.58856,657.09991,-326.32599
48.686,-549.43542,656.59027,-323.83881
48.75,-548.41919,656.93054,-325.49591
48.821,-548.92731,657.44019,-325.66223
48.881,-549.26605,658.1192,-324.0036
48.985,-550.95978,656.4209,-326.32599
49.05,-549.94354,657.09991,-325.66223
49.077,-548.92731,657.44019,-325.99335
49.136,-549.77417,655.57098,-325.16479
49.2,-549.43542,656.59027,-324.50104
49.265,-548.75793,657.26929,-324.16992
49.331,-484.24072,750.89722,-331.96411
49.395,-529.62341,653.36151,-258.67004
49.459,-531.48651,655.91125,-262.81586
49.524,-532.164,658.96912,-269.78149
49.605,-532.164,662.02698,-274.0921
49.654,-533.34808,664.91699,-281.22253
49.72,-534.19495,669.16504,-287.68921
49.782,-476.28326,728.6377,-288.02032
49.858,-475.09766,725.40894,-283.21228
49.91,-472.72644,723.36884,-278.56903
49.975,-470.69397,719.63196,-271.93604
50.039,-469.00177,715.55328,-267.29279
50.104,-467.64679,711.47461,-264.64081
50.169,-542.15393,690.74402,-329.31061
50.237,-543.17017,694.48242,-331.96411
50.298,-542.66205,699.41101,-336.77216
50.364,-545.54138,702.2995,-341.24908
50.427,-545.03326,707.22656,-343.73627
50.492,-547.06573,712.66479,-348.0484
50.556,-456.13098,679.86908,-241.09344
50.626,-457.31659,675.9613,-238.60626
50.688,-456.46973,673.07281,-236.78284
50.75,-456.13098,669.67468,-235.45532
50.814,-457.31659,665.08636,-232.63702
50.889,-458.5022,662.87689,-230.8136
50.944,-543.67828,741.55121,-368.94073
51.008,-541.64581,742.5705,-369.60449
51.074,-540.46021,745.79926,-372.09167
51.14,-538.59863,748.68774,-372.258
51.201,-536.73553,751.23749,-373.08655
51.266,-536.22742,754.46472,-374.9115
51.331,-474.75891,645.8847,-217.54761
51.396,-476.79138,642.82684,-216.55273
51.461,-479.49982,644.1864,-214.23035
51.526,-482.7179,643.67676,-212.40692
51.588,-484.74884,642.65594,-210.74829
51.653,-485.76508,643.33649,-210.08606
51.717,-522.17255,763.81073,-380.3833
51.782,-520.81757,765.17029,-382.37305
51.847,-520.14008,766.87012,-381.70929
51.912,-517.93976,766.69922,-381.21185
51.977,-516.75415,766.87012,-379.71954
52.044,-515.06042,767.20886,-379.05579
52.104,-500.32806,640.95764,-206.7688
52.169,-501.85242,640.78674,-211.24573
52.233,-505.23834,640.10773,-211.57837
52.298,-505.74646,638.5788,-215.06042
52.363,-508.28705,639.42871,-216.55273
52.428,-511.16638,640.95764,-220.36591
52.496,-495.75653,761.77216,-359.82056
52.557,-493.38531,760.75287,-355.17883
52.629,-492.36908,759.39331,-350.8667
52.687,-483.05664,756.50482,-339.09302
52.75,-532.50275,689.55536,-326.49078
52.815,-462.39777,662.36725,-230.97839
52.88,-473.5733,712.32452,-263.47961
52.944,-540.12299,729.14734,-366.45355
53.011,-479.33044,639.93835,-214.39667
53.077,-510.65826,766.18958,-374.74518
53.136,-516.07666,649.96338,-257.34406
53.202,-475.4364,718.61115,-270.61005
53.266,-490.84625,752.08588,-332.79266
53.33,-529.96216,678.17078,-312.06512
53.396,-459.68781,675.9613,-236.94763
53.46,-530.80902,754.80499,-380.88074
53.524,-492.36908,638.74817,-207.26624
53.588,-492.03033,756.67419,-337.60071
53.654,-515.39917,768.90869,-377.7298
53.719,-510.82764,646.39435,-240.59601
53.789,-480.34668,729.31671,-281.38885
53.847,-539.95361,715.38391,-350.36926
53.911,-473.91205,649.11346,-218.7088
53.976,-520.47882,766.87012,-380.3833
54.04,-534.70306,750.55695,-375.40894
54.105,-492.8772,642.99622,-205.77393
54.169,-501.51367,763.13171,-352.85645
54.235,-525.39062,668.82477,-286.03058
54.298,-468.49365,697.03217,-247.89276
54.365,-537.24365,742.5705,-374.9115
54.428,-536.73553,699.92065,-339.59045
54.495,-469.17114,657.60956,-225.00916
54.56,-523.52753,761.43188,-386.35254
54.627,-504.90112,639.08844,-219.86847
54.685,-488.47504,739.17236,-307.91931
54.75,-536.22742,692.95349,-332.79266
54.815,-520.14008,655.06134,-270.94116
54.879,-472.21832,706.88782,-261.15875
54.944,-540.12299,732.54547,-370.43304
55.017,-484.07135,639.93835,-211.41205
55.073,-508.11768,763.98163,-372.92175
55.138,-517.60101,654.21143,-265.13824
55.203,-499.31183,639.93835,-216.38641
55.267,-489.3219,748.1781,-324.66736
55.331,-529.45404,682.75757,-322.84393
55.4,-460.19592,669.33441,-235.12421
55.459,-526.57471,758.03375,-384.36279
55.524,-493.38531,637.72888,-213.23547
55.589,-476.79138,643.16711,-213.89923
55.653,-512.35046,767.8894,-375.40894
55.718,-512.85858,648.43445,-249.55139
55.784,-475.09766,723.70911,-273.59467
55.852,-538.76801,722.34955,-358.49457
55.916,-474.08142,644.86542,-215.22522
55.976,-461.72028,681.39954,-238.27515
56.041,-532.67212,753.27606,-380.05066
56.105,-539.4455,687.00562,-320.35522
56.169,-541.30707,688.1958,-322.51129
56.234,-541.81519,694.14368,-326.98822
56.3,-543.00079,695.67261,-331.13403
56.368,-462.56714,701.28021,-252.36969
56.428,-462.05902,699.41101,-250.54626
56.493,-462.05902,694.31305,-246.23413
56.558,-460.53467,692.44385,-245.73669
56.621,-460.87341,687.34589,-242.75208
56.687,-459.85718,683.94775,-240.43121
56.751,-545.88013,721.33026,-357.83081
56.816,-547.06573,725.91858,-361.97662
56.883,-546.0495,729.65698,-364.29901
56.944,-545.54138,729.48608,-365.79132
57.009,-546.38824,734.0744,-368.2785
57.074,-544.86389,735.26459,-368.77594
57.138,-461.88965,657.44019,-230.48096
57.202,-462.56714,655.40009,-229.81873
57.267,-463.58185,651.66321,-228.49121
57.364,-465.78369,651.15204,-226.33514
57.44,-466.29181,645.54596,-226.50146
57.46,-468.32428,645.54596,-224.84283
57.524,-532.67212,753.61633,-381.04553
57.589,-529.79279,755.48553,-383.2016
57.653,-528.94592,756.67419,-382.70416
57.718,-527.08282,758.20312,-384.86023
57.784,-525.72937,759.22241,-386.51886
57.848,-524.03564,758.88367,-385.8551
57.912,-482.88727,638.74817,-212.90436
57.976,-482.37915,637.89825,-213.07068
58.04,-484.24072,638.4079,-211.57837
58.105,-485.93445,638.74817,-210.5835
58.169,-485.76508,638.5788,-208.75854
58.234,-488.47504,637.21924,-210.41718
58.308,-510.31952,763.81073,-379.71954
58.368,-509.98077,765.17029,-376.73492
58.428,-507.44019,766.69922,-376.90125
58.493,-506.59332,765.8493,-374.74518
58.557,-504.73175,766.69922,-372.92175
58.623,-500.32806,766.69922,-369.93561
58.687,-504.05426,639.25781,-221.69342
58.752,-505.91583,638.74817,-224.51172
58.82,-508.45642,640.95764,-227.66266
58.88,-510.48889,642.65594,-231.97327
58.944,-513.02795,643.84613,-234.46045
59.008,-515.2298,642.65594,-237.61139
59.073,-486.61194,760.07233,-341.24908
59.138,-485.5957,757.69348,-338.26447
59.204,-482.88727,753.95508,-334.94873
59.27,-480.68542,751.40686,-331.13403
59.331,-481.02417,749.70703,-325.82855
59.396,-479.33044,746.64917,-320.52155
59.46,-533.18024,662.36725,-276.74561
59.525,-541.81519,653.70178,-259.66644
59.589,-541.98456,651.15204,-258.17261
59.655,-542.15393,652.00195,-259.99756
59.72,-541.30707,651.83258,-260.82611
59.786,-540.46021,650.6424,-259.00269
59.855,-540.96832,651.15204,-260.495
59.912,-540.46021,652.00195,-258.67004
59.975,-540.96832,650.47302,-259.16901
60.04,-541.1377,651.32294,-259.3338
60.104,-541.30707,651.83258,-258.50525
60.17,-540.29236,652.17285,-259.16901
60.241,-542.3233,651.49231,-259.83124
60.299,-540.46021,653.70178,-258.67004
60.363,-542.3233,651.83258,-257.84149
60.429,-541.81519,653.36151,-259.66644
60.496,-541.47644,650.6424,-259.00269
60.556,-542.15393,651.66321,-258.67004
60.621,-541.1377,650.6424,-259.00269
60.686,-541.30707,650.47302,-259.83124
60.75,-541.1377,649.96338,-259.00269
60.816,-540.62958,652.5116,-259.16901
60.879,-541.47644,650.6424,-259.66644
60.943,-540.79895,652.00195,-259.00269
61.008,-541.47644,650.30365,-259.3338
61.072,-541.64581,650.81329,-259.16901
61.139,-540.79895,651.66321,-258.33893
61.207,-540.96832,652.17285,-258.83636
61.266,-541.47644,651.32294,-259.66644
61.331,-542.15393,652.00195,-259.66644
61.396,-541.1377,652.34222,-258.00781
61.461,-540.29236,651.15204,-259.50012
61.536,-541.1377,652.6825,-258.67004
61.589,-540.29236,651.83258,-258.50525
61.653,-541.64581,653.19214,-256.5155
61.718,-541.1377,652.34222,-258.00781
61.782,-541.64581,653.19214,-258.83636
61.847,-541.30707,651.15204,-260.16388
61.912,-542.83142,650.6424,-259.99756
61.977,-540.96832,651.83258,-259.16901
62.045,-541.30707,653.19214,-259.50012
62.105,-542.3233,651.83258,-259.50012
62.172,-541.1377,652.6825,-259.99756
62.235,-541.1377,652.00195,-259.00269
62.299,-541.30707,650.81329,-259.16901
62.363,-540.46021,649.62311,-259.66644
62.429,-540.29236,651.49231,-260.495
62.495,-540.62958,652.5116,-258.50525
62.558,-541.98456,650.81329,-260.495
62.621,-540.46021,651.66321,-259.00269
62.686,-541.98456,651.83258,-258.83636
62.751,-540.79895,652.34222,-257.67517
62.815,-540.46021,650.30365,-258.67004
62.88,-540.79895,652.00195,-258.33893
62.945,-488.98315,753.61633,-324.0036
63.009,-493.38531,754.29535,-327.98309
63.072,-497.789,754.29535,-330.96771
63.137,-500.15869,754.97437,-333.2901
63.202,-504.90112,754.97437,-337.93335
63.267,-509.30328,753.27606,-341.5802
63.331,-482.7179,651.83258,-256.18286
63.396,-478.14484,652.34222,-254.35944
63.46,-473.5733,655.23071,-253.53088
63.53,-472.3877,654.3808,-252.03857
63.588,-469.67926,654.3808,-248.05756
63.653,-464.93683,655.74036,-246.40045
63.717,-537.92114,742.5705,-360.31799
63.785,-539.78424,740.36102,-361.47919
63.847,-541.81519,738.66272,-364.13269
63.911,-545.88013,734.92432,-367.44843
63.976,-547.57233,734.2453,-368.4433
64.05,-549.43542,732.03583,-368.94073
64.114,-450.88196,668.82477,-227.66266
64.169,-451.55945,671.54388,-224.3454
64.234,-449.86572,674.94202,-223.35052
64.298,-446.14105,677.99988,-220.03479
64.367,-445.12482,681.39954,-219.03992
64.443,-443.93921,684.28802,-218.21136
64.494,-568.90869,706.37665,-379.05579
64.561,-570.26367,703.9978,-375.74005
64.621,-571.78802,699.74976,-376.5686
64.685,-572.97363,698.22083,-375.07629
64.75,-573.14301,694.31305,-374.57886
64.816,-575.51422,690.91492,-374.24774
64.884,-432.5943,711.30524,-221.02966
64.944,-432.08618,714.534,-225.17548
65.008,-429.88434,717.42249,-224.67804
65.072,-431.23932,720.82062,-227.33002
65.136,-431.57806,723.88,-229.6524
65.201,-433.10242,726.42822,-232.4707
65.266,-574.32861,665.93628,-352.52533
65.339,-571.9574,663.21716,-349.20807
65.394,-570.0943,662.70752,-344.06891
65.459,-569.41681,661.00769,-340.75165
65.524,-567.38586,658.62885,-336.1084
65.589,-565.35339,658.2901,-331.79779
65.654,-444.6167,745.79926,-264.64081
65.729,-447.15729,747.32819,-270.44373
65.783,-449.86572,750.72632,-272.43347
65.848,-452.40631,750.55695,-278.56903
65.915,-454.43878,752.59552,-284.53827
65.976,-457.48596,750.21667,-287.19177
66.041,-543.17017,652.00195,-293.82477
66.105,-536.39679,652.34222,-288.51776
66.169,-531.65588,650.6424,-283.21228
66.233,-527.59094,651.66321,-280.22766
66.298,-522.34192,652.5116,-277.07672
66.363,-517.43164,650.6424,-272.93091
66.427,-496.09528,652.34222,-265.9668
66.491,-542.15393,732.88574,-360.1532
66.556,-439.87579,697.88055,-216.88385
66.622,-579.91638,671.20361,-357.00226
66.686,-441.40015,748.00873,-277.40784
66.751,-502.02179,653.87115,-269.78149
66.822,-558.41064,654.04205,-315.38086
66.879,-489.66064,748.85712,-323.00873
66.943,-466.29181,660.1593,-243.41583
67.007,-568.4021,709.60541,-370.93048
67.075,-424.1272,724.89929,-228.65753
67.137,-562.64343,653.53088,-322.51129
67.201,-582.2876,677.32086,-363.96637
67.265,-435.81085,744.4397,-268.28766
67.33,-514.89105,652.5116,-279.39758
67.395,-532.50275,740.87219,-352.35901
67.46,-448.17352,684.4574,-218.7088
67.524,-584.14917,680.88837,-366.12244
67.589,-564.16779,714.19373,-371.76056
67.655,-427.1759,716.06293,-223.35052
67.718,-572.97363,657.44019,-329.97284
67.784,-473.40393,748.1781,-311.40137
67.846,-478.48358,654.04205,-251.70593
67.911,-561.6272,719.12079,-369.93561
67.976,-523.18878,743.76068,-344.89746
68.039,-458.33282,677.99988,-223.68317
68.104,-582.62634,689.89563,-365.625
68.17,-431.91681,740.87219,-249.55139
68.234,-536.39679,657.77893,-287.85553
68.317,-517.93976,747.32819,-341.08276
68.368,-461.5509,750.89722,-298.13538
68.428,-485.5957,656.4209,-256.6803
68.492,-552.82288,728.29742,-365.625
68.556,-433.44116,708.41675,-216.22009
68.62,-577.20642,665.76538,-346.72089
68.686,-455.45502,750.89722,-291.50391
68.752,-427.6825,737.30316,-238.77258
68.814,-547.06573,657.60956,-299.96033
68.878,-508.45642,748.68774,-334.11865
68.951,-459.01031,666.44592,-231.97327
69.008,-575.51422,699.74976,-370.26825
69.081,-427.00653,733.90503,-236.4502
69.136,-435.81085,699.92065,-216.22009
69.203,-579.06952,667.97485,-351.86157
69.265,-447.83478,746.3089,-283.04596
69.329,-497.61963,651.83258,-270.11261
69.394,-542.49268,733.56476,-360.81543
69.46,-439.02893,694.99207,-218.04504
69.523,-464.42871,660.32867,-238.9389
69.587,-573.98987,704.33807,-371.42792
69.652,-424.29657,727.78778,-233.79822
69.717,-561.12061,655.06134,-315.04974
69.781,-492.8772,748.34747,-322.84393
69.846,-448.17352,750.0473,-273.76099
69.911,-552.99225,652.6825,-308.08563
69.976,-549.26605,651.32294,-303.7735
70.04,-546.38824,652.5116,-297.63794
70.105,-541.64581,651.83258,-293.65845
70.169,-537.75177,652.00195,-287.52289
70.266,-532.84149,651.49231,-283.70972
70.34,-478.31421,754.80499,-311.8988
70.407,-484.57947,755.31464,-315.38086
70.43,-489.66064,755.99518,-319.36035
70.491,-492.70782,755.65491,-324.99847
70.555,-495.9259,757.86438,-326.49078
70.62,-501.68304,755.48553,-331.13403
70.685,-494.7403,652.6825,-260.66132
70.75,-490.84625,652.17285,-257.84149
70.814,-487.28943,652.00195,-256.01807
70.878,-484.24072,652.6825,-254.35944
70.942,-478.82233,653.36151,-250.37994
71.008,-474.75891,653.70178,-247.72644
71.071,-531.99463,747.83783,-350.53558
71.139,-534.70306,745.45898,-352.52533
71.201,-537.07428,744.09943,-355.17883
71.269,-541.1377,742.40112,-359.15833
71.33,-543.00079,742.91077,-360.31799
71.394,-547.23511,740.36102,-364.79645
71.459,-457.14722,664.57672,-230.48096
71.526,-456.13098,665.25574,-227.82745
71.588,-456.30035,669.50378,-225.67291
71.652,-454.43878,671.03424,-221.5271
71.717,-450.37384,675.11139,-221.5271
71.783,-449.3576,677.15149,-220.20111
71.847,-560.95123,715.04364,-376.5686
71.913,-564.50653,711.81488,-379.05579
71.976,-567.38586,709.60541,-375.90637
72.045,-569.07806,705.867,-375.24261
72.103,-571.27991,703.31879,-373.75031
72.168,-572.29614,699.58038,-374.74518
72.233,-435.64148,703.14941,-213.40179
72.298,-435.64148,706.20728,-216.38641
72.363,-433.61053,708.58612,-218.04504
72.43,-432.76367,712.15515,-219.20624
72.491,-433.61053,716.74194,-222.68829
72.566,-432.5943,721.16089,-225.34027
72.637,-578.73077,674.77112,-357.49969
72.684,-578.73077,672.39227,-356.50482
72.748,-578.39203,669.67468,-352.52533
72.814,-575.51422,666.44592,-349.37439
72.878,-573.65112,666.27502,-344.89746
72.949,-571.78802,662.02698,-341.08276
73.007,-441.40015,742.5705,-250.54626
73.072,-443.09235,744.60907,-254.85687